"SampleID","S.stat","ind.station","BQI2009","sensitivitylistname","HELCOM_subbasin","STATN","Lat","Lon","WADEP","MYEAR","Date"
"2294839",21,166,10.7297106201271,"EIG3","Kattegat","DANA FJORD_9",57.65862,11.73278,23.5,2017,"2017-05-15T00:00:00"
"2294840",27,296,13.7226676575459,"EIG3","Kattegat","DANA FJORD_7",57.66042,11.68297,31.6,2017,"2017-05-15T00:00:00"
"2294848",21,185,12.9463478851245,"EIG3","Kattegat","DANA FJORD_3",57.64087,11.70297,25.2,2017,"2017-05-15T00:00:00"
"2294872",22,254,11.1699410077904,"EIG3","Kattegat","NORDRE ÄLVS FJORD/SÄLÖ FJORD_7",57.82492,11.60208,24.5,2017,"2017-05-12T00:00:00"
"2294876",10,17,6.02032267025379,"EIG3","Kattegat","NORDRE ÄLVS FJORD/SÄLÖ FJORD_4",57.74283,11.71122,21,2017,"2017-05-12T00:00:00"
"2792381",37,300.6,8.93000407123155,"EIG3","Kiel Bay","OMBMPN1",54.5517,11.32101667,30,2017,"2017-11-15T00:00:00"
"2792382",29,330.628803245436,7.44990222991844,"EIG3","Kiel Bay","OMBMPN1",54.5517,11.32101667,30,2017,"2017-11-15T00:00:00"
"2792383",23,272.819472616633,7.93089976066536,"EIG3","Kiel Bay","OMBMPN1",54.5517,11.32101667,30,2017,"2017-11-15T00:00:00"
"2792384",23,291.075050709939,8.68825440354249,"EIG3","Kiel Bay","OMBMPN1",54.5517,11.32101667,30,2017,"2017-11-15T00:00:00"
"2792386",13,45.6389452332657,6.21603222303814,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31518333,11.55193333,27,2017,"2017-11-14T00:00:00"
"2792392",15,153.144016227181,5.68173020523282,"EIG3","Bay of Mecklenburg","OMTF0018",54.18396667,11.76831667,22,2017,"2017-11-14T00:00:00"
"2792393",13,104.46247464503,5.358368365501,"EIG3","Bay of Mecklenburg","OMTF0018",54.18396667,11.76831667,22,2017,"2017-11-14T00:00:00"
"2792395",22,48.5,7.22025149040841,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31518333,11.55193333,27,2017,"2017-11-14T00:00:00"
"2792396",15,48.6815415821501,6.48854692413916,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31518333,11.55193333,27,2017,"2017-11-14T00:00:00"
"2792397",15,50.709939148073,6.1232094886963,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31518333,11.55193333,27,2017,"2017-11-14T00:00:00"
"2792402",20,121.9,6.20931200224404,"EIG3","Bay of Mecklenburg","OMTF0018",54.18396667,11.76831667,22,2017,"2017-11-14T00:00:00"
"2792403",15,105.476673427992,5.65077599239735,"EIG3","Bay of Mecklenburg","OMTF0018",54.18396667,11.76831667,22,2017,"2017-11-14T00:00:00"
"2792477",1,2,0.411120965506809,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,21.95,2017,"2017-09-27T00:00:00"
"2792479",2,49,2.04490635541331,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,21.95,2017,"2017-09-27T00:00:00"
"2792487",2,31,1.99521174695009,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,21.95,2017,"2017-09-27T00:00:00"
"2792997",15,85.695664,5.53605393199788,"EIG3","Kiel Bay","OMBMPN1",54.55158333,11.32016667,29,2018,"2018-11-06T00:00:00"
"2792998",13,138.80742913001,5.78322024639548,"EIG3","Kiel Bay","OMBMPN1",54.55158333,11.32016667,29,2018,"2018-11-06T00:00:00"
"2792999",12,53.763440860215,4.76644361691554,"EIG3","Kiel Bay","OMBMPN1",54.55158333,11.32016667,29,2018,"2018-11-06T00:00:00"
"2793000",10,64.5161290322581,4.22604538380152,"EIG3","Kiel Bay","OMBMPN1",54.55158333,11.32016667,29,2018,"2018-11-06T00:00:00"
"2793002",15,157.380254154448,6.11164795017119,"EIG3","Bay of Mecklenburg","OMTF0018",54.18338333,11.76513333,21,2018,"2018-11-05T00:00:00"
"2793004",13,50.505051,5.4903426958482,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31518333,11.54796667,25,2018,"2018-11-05T00:00:00"
"2793005",9,43.9882697947214,4.57733653275433,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31518333,11.54796667,25,2018,"2018-11-05T00:00:00"
"2793006",10,56.6959921798631,5.08511561415012,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31518333,11.54796667,25,2018,"2018-11-05T00:00:00"
"2793007",10,50.8308895405669,5.06448943703011,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31518333,11.54796667,25,2018,"2018-11-05T00:00:00"
"2793011",26,208.211142,7.05615438592885,"EIG3","Bay of Mecklenburg","OMTF0018",54.18338333,11.76513333,21,2018,"2018-11-05T00:00:00"
"2793012",20,226.783968719453,6.37004024053709,"EIG3","Bay of Mecklenburg","OMTF0018",54.18338333,11.76513333,21,2018,"2018-11-05T00:00:00"
"2793013",19,240.469208211144,6.40579122821668,"EIG3","Bay of Mecklenburg","OMTF0018",54.18338333,11.76513333,21,2018,"2018-11-05T00:00:00"
"2793027",11,46,4.44389908789141,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,21.6,2018,"2018-10-16T00:00:00"
"2793028",11,80,4.08618470596506,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,21.6,2018,"2018-10-16T00:00:00"
"2793029",6,22,2.04831540330977,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,21.6,2018,"2018-10-16T00:00:00"
"2793607",41,426.197455,9.21244474188396,"EIG3","Kiel Bay","OMBMPN1",54.55061667,11.31981667,28,2019,"2019-10-12T00:00:00"
"2793608",23,401.759530791789,7.76213574183247,"EIG3","Kiel Bay","OMBMPN1",54.55061667,11.31981667,28,2019,"2019-10-12T00:00:00"
"2793609",28,394.916911045943,8.44015614262929,"EIG3","Kiel Bay","OMBMPN1",54.55061667,11.31981667,28,2019,"2019-10-12T00:00:00"
"2793610",24,481.915933528837,7.87763205825696,"EIG3","Kiel Bay","OMBMPN1",54.55061667,11.31981667,28,2019,"2019-10-12T00:00:00"
"2793614",27,210.492014,8.64620353557986,"EIG3","Bay of Mecklenburg","OMBMPM2",54.30791667,11.5416,24,2019,"2019-10-11T00:00:00"
"2793615",24,276.63734115347,8.30242375796079,"EIG3","Bay of Mecklenburg","OMBMPM2",54.30791667,11.5416,24,2019,"2019-10-11T00:00:00"
"2793616",15,305.962854349951,7.39320312405617,"EIG3","Bay of Mecklenburg","OMBMPM2",54.30791667,11.5416,24,2019,"2019-10-11T00:00:00"
"2793617",8,48.8758553274682,4.88779969521128,"EIG3","Bay of Mecklenburg","OMBMPM2",54.30791667,11.5416,24,2019,"2019-10-11T00:00:00"
"2793977",5,8.11359026369168,2.97242759739622,"EIG3","Kiel Bay","OMBMPN1",54.55113333,11.32038333,30,2016,"2016-11-03T00:00:00"
"2793978",3,6.08519269776876,1.99125971514235,"EIG3","Kiel Bay","OMBMPN1",54.55113333,11.32038333,30,2016,"2016-11-03T00:00:00"
"2793979",8,7.775526,3.61777264597387,"EIG3","Kiel Bay","OMBMPN1",54.55113333,11.32038333,30,2016,"2016-11-03T00:00:00"
"2793983",9,32.4543610547667,5.06463208083125,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31531667,11.54985,26,2016,"2016-11-02T00:00:00"
"2793984",9,21.2981744421907,4.77824913227921,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31531667,11.54985,26,2016,"2016-11-02T00:00:00"
"2793985",5,13.184584178499,3.39643708059252,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31531667,11.54985,26,2016,"2016-11-02T00:00:00"
"2793986",12,22.312374,5.36529209433639,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31531667,11.54985,26,2016,"2016-11-02T00:00:00"
"2793988",4,9.12778904665314,2.87948796922669,"EIG3","Kiel Bay","OMBMPN1",54.55113333,11.32038333,30,2016,"2016-11-03T00:00:00"
"2793990",19,204.868154158215,6.97627823745777,"EIG3","Bay of Mecklenburg","OMTF0018",54.19298333,11.78658333,22,2016,"2016-11-02T00:00:00"
"2793991",21,277.89046653144,7.40441461474865,"EIG3","Bay of Mecklenburg","OMTF0018",54.19298333,11.78658333,22,2016,"2016-11-02T00:00:00"
"2793992",20,345.841784989858,7.13877927477522,"EIG3","Bay of Mecklenburg","OMTF0018",54.19298333,11.78658333,22,2016,"2016-11-02T00:00:00"
"2793993",27,276.200134,7.86047508452962,"EIG3","Bay of Mecklenburg","OMTF0018",54.19298333,11.78658333,22,2016,"2016-11-02T00:00:00"
"2793995",1,1.06609808102345,0.317430575392598,"EIG3","Great Belt","OMF1",54.79233333,9.99566667,27.7,2016,"2016-10-26T00:00:00"
"2794001",3,5.33049040511727,1.09166089242851,"EIG3","Great Belt","OMF2",54.78816667,9.98583333,22.1,2016,"2016-10-26T00:00:00"
"2794002",6,11.727078891258,2.24196053649161,"EIG3","Great Belt","OMF2",54.78816667,9.98583333,22.1,2016,"2016-10-26T00:00:00"
"2794003",3,7.46268656716418,1.56553623493514,"EIG3","Great Belt","OMF2",54.78816667,9.98583333,22.1,2016,"2016-10-26T00:00:00"
"2794005",2,5.33049040511727,1.60353445428658,"EIG3","Great Belt","OMF1",54.79233333,9.99566667,27.7,2016,"2016-10-26T00:00:00"
"2794006",1,1.06609808102345,0.205800823046201,"EIG3","Great Belt","OMF1",54.79233333,9.99566667,27.7,2016,"2016-10-26T00:00:00"
"2794011",2,3.19829424307036,0.928804315104466,"EIG3","Great Belt","OMF2",54.78816667,9.98583333,22.1,2016,"2016-10-26T00:00:00"
"2794012",2,3.19829424307036,0.733984973125307,"EIG3","Great Belt","OMF2",54.78816667,9.98583333,22.1,2016,"2016-10-26T00:00:00"
"2794025",5,60,3.10679585222528,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,21.8,2016,"2016-10-26T00:00:00"
"2794026",7,55,3.50350535132142,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,21.8,2016,"2016-10-26T00:00:00"
"2794027",9,36,3.23143367043427,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,21.8,2016,"2016-10-26T00:00:00"
"2794056",4,10.6609808102345,2.81602278806127,"EIG3","Bay of Mecklenburg","OMMB2",54.3335,11.50016667,23.5,2016,"2016-10-18T00:00:00"
"2794057",7,34.1151385927505,4.29326549736617,"EIG3","Bay of Mecklenburg","OMMB2",54.3335,11.50016667,23.5,2016,"2016-10-18T00:00:00"
"2794058",8,22.3880597014925,4.03448597762183,"EIG3","Bay of Mecklenburg","OMMB2",54.3335,11.50016667,23.5,2016,"2016-10-18T00:00:00"
"2794059",7,30.9168443496802,4.61997223429671,"EIG3","Bay of Mecklenburg","OMMB2",54.3335,11.50016667,23.5,2016,"2016-10-18T00:00:00"
"2794060",8,28.7846481876333,4.97417827772233,"EIG3","Bay of Mecklenburg","OMMB2",54.3335,11.50016667,23.5,2016,"2016-10-18T00:00:00"
"2794062",17,187.633262260128,6.25870681266226,"EIG3","Bay of Mecklenburg","OMMB3",54.27383333,11.37183333,21.3,2016,"2016-10-18T00:00:00"
"2794063",21,214.285714285714,7.13854791382413,"EIG3","Bay of Mecklenburg","OMMB3",54.27383333,11.37183333,21.3,2016,"2016-10-18T00:00:00"
"2794064",16,130.063965884861,5.7042836945663,"EIG3","Bay of Mecklenburg","OMMB3",54.27383333,11.37183333,21.3,2016,"2016-10-18T00:00:00"
"2794065",23,308.102345415778,7.25411025150025,"EIG3","Bay of Mecklenburg","OMMB3",54.27383333,11.37183333,21.3,2016,"2016-10-18T00:00:00"
"2794066",18,137.526652452026,5.92638452519148,"EIG3","Bay of Mecklenburg","OMMB3",54.27383333,11.37183333,21.3,2016,"2016-10-18T00:00:00"
"2794068",8,68.2302771855011,4.49381123513536,"EIG3","Bay of Mecklenburg","OMMB4",54.2035,11.22283333,20.5,2016,"2016-10-18T00:00:00"
"2794069",14,150.319829424307,5.76535747084306,"EIG3","Bay of Mecklenburg","OMMB4",54.2035,11.22283333,20.5,2016,"2016-10-18T00:00:00"
"2794070",12,52.2388059701492,5.79808241044778,"EIG3","Bay of Mecklenburg","OMMB4",54.2035,11.22283333,20.5,2016,"2016-10-18T00:00:00"
"2794071",9,118.336886993603,5.86066325161161,"EIG3","Bay of Mecklenburg","OMMB4",54.2035,11.22283333,20.5,2016,"2016-10-18T00:00:00"
"2794072",14,105.543710021322,6.80590266653998,"EIG3","Bay of Mecklenburg","OMMB4",54.2035,11.22283333,20.5,2016,"2016-10-18T00:00:00"
"2794073",3,3.19829424307035,1.44506141611649,"EIG3","Bay of Mecklenburg","OMMB6",54.04233333,10.90866667,22.9,2016,"2016-10-17T00:00:00"
"2794075",2,11.727078891258,1.67250917843094,"EIG3","Bay of Mecklenburg","OM714",54.11483333,11.0685,22.9,2016,"2016-10-17T00:00:00"
"2794076",6,21.3219616204691,3.0155179151582,"EIG3","Bay of Mecklenburg","OM714",54.11483333,11.0685,22.9,2016,"2016-10-17T00:00:00"
"2794077",4,54.3710021321962,2.94172364187962,"EIG3","Bay of Mecklenburg","OM714",54.11483333,11.0685,22.9,2016,"2016-10-17T00:00:00"
"2794078",2,3.19829424307036,1.01256422328022,"EIG3","Bay of Mecklenburg","OM714",54.11483333,11.0685,22.9,2016,"2016-10-17T00:00:00"
"2961090",27,405,9.10537566180551,"EIG3","Kattegat","NORDRE ÄLVS FJORD/SÄLÖ FJORD_4",57.74283,11.71122,21,2020,"2020-05-11T00:00:00"
"2961091",7,7,3.90536247708072,"EIG3","Kattegat","NORDRE ÄLVS FJORD/SÄLÖ FJORD_4",57.74283,11.71122,21,2020,"2020-05-11T00:00:00"
"2961115",37,315,13.9531300656343,"EIG3","Kattegat","ONSALA KUST_2",57.52732,11.79357,22.8,2020,"2020-05-07T00:00:00"
"2961126",30,89,12.276066217886,"EIG3","Kattegat","ONSALA KUST_5",57.32997,11.85378,36.4,2020,"2020-05-07T00:00:00"
"2961127",31,217,13.7826220384968,"EIG3","Kattegat","ONSALA KUST_4",57.38032,11.89052,26.7,2020,"2020-05-07T00:00:00"
"2961137",23,230,12.8434689576424,"EIG3","Kattegat","LAHOLMSBUKTEN YTTRE_7",56.48372,12.66122,20.7,2020,"2020-05-07T00:00:00"
"2961138",5,6,3.03408246626859,"EIG3","Kattegat","LAHOLMSBUKTEN YTTRE_8",56.53065,12.61738,22.1,2020,"2020-05-07T00:00:00"
"2961140",30,436,15.0032121031826,"EIG3","Kattegat","LAHOLMSBUKTEN YTTRE_10",56.54815,12.68403,20.4,2020,"2020-05-07T00:00:00"
"2961148",27,306,14.3353189527063,"EIG3","Kattegat","SKÄLDERVIKEN_10",56.39223,12.57265,23,2020,"2020-05-06T00:00:00"
"2961150",35,246,14.9361580847724,"EIG3","Kattegat","SKÄLDERVIKEN_7",56.4277,12.5208,26,2020,"2020-05-06T00:00:00"
"2961151",32,234,14.3846465821643,"EIG3","Kattegat","LAHOLMSBUKTEN YTTRE_9",56.47372,12.54782,24.7,2020,"2020-05-06T00:00:00"
"2961155",37,289,15.581290756716,"EIG3","Kattegat","SKÄLDERVIKEN_2",56.34485,12.57295,23,2020,"2020-05-06T00:00:00"
"2961164",28,264,14.2031345955567,"EIG3","Kattegat","SKÄLDERVIKEN_1",56.31002,12.54892,24,2020,"2020-05-06T00:00:00"
"2961165",21,257,12.4449743886941,"EIG3","The Sound","SÖDRA ÖRESUND_2",55.81932,12.73985,22.6,2020,"2020-05-06T00:00:00"
"2961175",32,432,13.2999451830251,"EIG3","The Sound","SÖDRA ÖRESUND_5",55.74768,12.81418,21.6,2020,"2020-05-06T00:00:00"
"2961176",35,329,13.4001983056536,"EIG3","The Sound","SÖDRA ÖRESUND_4",55.79788,12.8291,23.3,2020,"2020-05-06T00:00:00"
"2962861",20,235.581622678397,5.79923719241101,"EIG3","Kiel Bay","OMBMPN1",54.55181667,11.31913333,29,2020,"2020-11-12T00:00:00"
"2962862",18,125.122189638319,5.9707125276777,"EIG3","Kiel Bay","OMBMPN1",54.55181667,11.31913333,29,2020,"2020-11-12T00:00:00"
"2962867",5,16.6177908113392,1.86997734174525,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31481667,11.5501,25,2020,"2020-11-12T00:00:00"
"2962868",7,43.010752688172,2.46066887701303,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31481667,11.5501,25,2020,"2020-11-12T00:00:00"
"2962869",6,28.3479960899316,2.72437591557472,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31481667,11.5501,25,2020,"2020-11-12T00:00:00"
"2962871",28,190.615833,6.71368198937643,"EIG3","Kiel Bay","OMBMPN1",54.55181667,11.31913333,29,2020,"2020-11-12T00:00:00"
"2962872",22,211.143695014663,6.54156103699632,"EIG3","Kiel Bay","OMBMPN1",54.55181667,11.31913333,29,2020,"2020-11-12T00:00:00"
"2962873",10,171.391332,7.17558887906147,"EIG3","Bay of Mecklenburg","OMTF0018",54.18315,11.76103333,21,2020,"2020-11-12T00:00:00"
"2962874",7,213.098729227761,6.31163094851584,"EIG3","Bay of Mecklenburg","OMTF0018",54.18315,11.76103333,21,2020,"2020-11-12T00:00:00"
"2962875",6,144.672531769306,5.73954247025844,"EIG3","Bay of Mecklenburg","OMTF0018",54.18315,11.76103333,21,2020,"2020-11-12T00:00:00"
"2962876",9,156.402737047898,6.84776411245842,"EIG3","Bay of Mecklenburg","OMTF0018",54.18315,11.76103333,21,2020,"2020-11-12T00:00:00"
"2962878",9,29.325512,2.82560937319693,"EIG3","Bay of Mecklenburg","OMBMPM2",54.31481667,11.5501,25,2020,"2020-11-12T00:00:00"
"2962888",8,24,4.64445269342283,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13283333,11.3845,22,2020,"2020-09-24T00:00:00"
"2962889",6,17,3.81227734220582,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13333333,11.38466667,22,2020,"2020-09-24T00:00:00"
"2962890",7,17,4.4964303125064,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13333333,11.38466667,22,2020,"2020-09-24T00:00:00"
"2962927",6,13,3.36505519562714,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,23,2020,"2020-01-08T00:00:00"
"2962928",8,55,4.56105199452249,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,23,2020,"2020-01-08T00:00:00"
"2962929",4,13,2.5918473446498,"EIG3","Bay of Mecklenburg","OMMVZBB22",54.13316667,11.38416667,23,2020,"2020-01-08T00:00:00"
"2224202",12,217,4.13981610124984,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,90,2016,"2016-06-01T00:00:00"
"2224203",11,108,3.33738206716564,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,90,2016,"2016-06-01T00:00:00"
"2224204",13,178,4.65969108639816,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,90,2016,"2016-06-01T00:00:00"
"2224205",13,288,3.89472941604715,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,90,2016,"2016-06-01T00:00:00"
"2224206",13,151,5.03763709906568,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,90,2016,"2016-06-01T00:00:00"
"2224207",2,43,1.16828440565384,"EIG4","Bornholm Basin","BMPK2",55.25,15.98333333,89,2016,"2016-06-02T00:00:00"
"2224208",3,24,1.36257912182317,"EIG4","Bornholm Basin","BMPK2",55.25,15.98333333,89,2016,"2016-06-02T00:00:00"
"2224209",3,24,1.35891846149589,"EIG4","Bornholm Basin","BMPK2",55.25,15.98333333,89,2016,"2016-06-02T00:00:00"
"2224210",4,44,1.58355895544563,"EIG4","Bornholm Basin","BMPK2",55.25,15.98333333,89,2016,"2016-06-02T00:00:00"
"2224211",2,20,1.03603472453412,"EIG4","Bornholm Basin","BMPK2",55.25,15.98333333,89,2016,"2016-06-02T00:00:00"
"2255661",20,757,10.7186541252779,"EIG4","Kattegat","RIVÖ FJORD N BRÄNNÖ",57.65517,11.75183,26,2016,"2016-05-13T00:00:00"
"2255662",20,883,9.90133067839568,"EIG4","Kattegat","RIVÖ FJORD N BRÄNNÖ",57.65517,11.75183,26,2016,"2016-05-13T00:00:00"
"2294651",39,227,9.11734098810815,"EIG4","Kattegat","N ÖRESUND_6",56.26462,12.44457,23.3,2017,"2017-05-24T00:00:00"
"2294667",34,338,9.06992265464809,"EIG4","The Sound","SÖDRA_ÖRESUND_3",55.74112,12.88767,20.4,2017,"2017-05-24T00:00:00"
"2294686",4,13,1.63615071200162,"EIG4","Kattegat","FALKENBERG_3",56.85907,12.47973,12,2017,"2017-05-23T00:00:00"
"2294831",17,77,7.31098906290316,"EIG4","Kattegat","RIVÖ FJORD_1",57.66712,11.77905,12.4,2017,"2017-05-15T00:00:00"
"2294832",22,314,8.34460700766723,"EIG4","Kattegat","RIVÖ FJORD_7",57.66827,11.7997,17.6,2017,"2017-05-15T00:00:00"
"2294841",6,16,3.73077249029786,"EIG4","Kattegat","RIVÖ FJORD_9",57.66432,11.81467,11,2017,"2017-05-15T00:00:00"
"2294847",13,18,5.39285823021739,"EIG4","Kattegat","DANA FJORD_1",57.63422,11.7693,12,2017,"2017-05-15T00:00:00"
"2766357",5,45,3.03462887968579,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,87,2019,"2019-06-06T00:00:00"
"2766365",9,62,4.23134020618557,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,87,2019,"2019-06-06T00:00:00"
"2766366",5,44,2.67224202710181,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,87,2019,"2019-06-06T00:00:00"
"2766367",6,78,3.4747995432859,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,87,2019,"2019-06-06T00:00:00"
"2766368",7,49,3.75075698058269,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,87,2019,"2019-06-06T00:00:00"
"2766430",8,33,3.79765590733169,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,89,2018,"2018-06-07T00:00:00"
"2766431",7,34,4.79662177473258,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,89,2018,"2018-06-07T00:00:00"
"2766432",5,34,3.73680725338708,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,89,2018,"2018-06-07T00:00:00"
"2766433",5,12,2.87106121974128,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,89,2018,"2018-06-07T00:00:00"
"2766441",6,16,3.49951074093523,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,89,2018,"2018-06-07T00:00:00"
"2766517",11,89,4.45950058897388,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,90,2017,"2017-06-06T00:00:00"
"2766518",11,126,4.88232443659619,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,90,2017,"2017-06-06T00:00:00"
"2766519",11,91,5.11113784454593,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,90,2017,"2017-06-06T00:00:00"
"2766527",10,95,4.84143459330059,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,90,2017,"2017-06-06T00:00:00"
"2766528",11,60,4.24416586735799,"EIG4","Bornholm Basin","PL-P3",55.21666667,17.06666667,90,2017,"2017-06-06T00:00:00"
"2792368",7,45.6389452332657,3.40916405492595,"EIG4","Arkona Basin","OMBMPK4",55.00011667,14.08351667,50,2017,"2017-11-16T00:00:00"
"2792369",7,17.2413793103448,3.61961993063667,"EIG4","Arkona Basin","OMBMPK4",55.00011667,14.08351667,50,2017,"2017-11-16T00:00:00"
"2792370",6,9.12778904665314,2.92542937049136,"EIG4","Arkona Basin","OMBMPK4",55.00011667,14.08351667,50,2017,"2017-11-16T00:00:00"
"2792374",32,459.9,7.57660494997334,"EIG4","Arkona Basin","OMBMPK8",54.72433333,12.78578333,24,2017,"2017-11-15T00:00:00"
"2792375",16,237.322515212982,7.55396040010864,"EIG4","Arkona Basin","OMBMPK8",54.72433333,12.78578333,24,2017,"2017-11-15T00:00:00"
"2792376",24,866.125760649087,6.0315680111628,"EIG4","Arkona Basin","OMBMPK8",54.72433333,12.78578333,24,2017,"2017-11-15T00:00:00"
"2792377",21,264.705882352941,7.63476185114922,"EIG4","Arkona Basin","OMBMPK8",54.72433333,12.78578333,24,2017,"2017-11-15T00:00:00"
"2792379",11,24.1,4.13759775428577,"EIG4","Arkona Basin","OMBMPK4",55.00011667,14.08351667,50,2017,"2017-11-16T00:00:00"
"2792465",5,36,3.58909704409374,"EIG4","Bay of Mecklenburg","OMMVZBC20",54.17583333,11.75,18.8,2017,"2017-09-27T00:00:00"
"2792467",5,34,3.63237013159852,"EIG4","Bay of Mecklenburg","OMMVZBC20",54.17583333,11.75,18.8,2017,"2017-09-27T00:00:00"
"2792471",25,336,7.73726479576959,"EIG4","Bay of Mecklenburg","OMMVZBC15",54.16833333,11.75,14.2,2017,"2017-09-27T00:00:00"
"2792473",22,196,7.17436695977011,"EIG4","Bay of Mecklenburg","OMMVZBC15",54.16833333,11.75,14.2,2017,"2017-09-27T00:00:00"
"2792475",10,72,5.49702979225984,"EIG4","Bay of Mecklenburg","OMMVZBC20",54.17583333,11.75,18.8,2017,"2017-09-27T00:00:00"
"2792481",36,2569,5.54383240157053,"EIG4","Bay of Mecklenburg","OMMVZBC15",54.16833333,11.75,14.2,2017,"2017-09-27T00:00:00"
"2792483",14,148,6.28526793524825,"EIG4","Bay of Mecklenburg","OMMVZBB15",54.07483333,11.40583333,15.6,2017,"2017-09-27T00:00:00"
"2792485",14,168,6.44430027808811,"EIG4","Bay of Mecklenburg","OMMVZBB15",54.07483333,11.40583333,15.6,2017,"2017-09-27T00:00:00"
"2792489",3,18,2.5359262810928,"EIG4","Bay of Mecklenburg","OMMVZBA20",54.04066667,11.09666667,20.4,2017,"2017-09-27T00:00:00"
"2792491",6,17,3.65901042012423,"EIG4","Bay of Mecklenburg","OMMVZBA20",54.04066667,11.09666667,20.4,2017,"2017-09-27T00:00:00"
"2792493",15,115,6.36597923397684,"EIG4","Bay of Mecklenburg","OMMVZBB15",54.07483333,11.40583333,15.6,2017,"2017-09-27T00:00:00"
"2792495",18,511,7.91054490195634,"EIG4","Bay of Mecklenburg","OMMVZBA15",54.03616667,11.09766667,15.2,2017,"2017-09-27T00:00:00"
"2792497",17,306,7.66396034992021,"EIG4","Bay of Mecklenburg","OMMVZBA15",54.03616667,11.09766667,15.2,2017,"2017-09-27T00:00:00"
